2024:02:26:02:41:12; 18249.441177845; 3041968.3513427004; ["w","g",",;","p","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","ä","k","ö","y","v","#'"]
2024:02:26:02:42:43; 18339.972409963608; 3040852.927481505; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","-_","t","i","r","u","a","f","s","e€","n","d","l","+*~","#'","o","c","h","x","p","k","ö","y","v","<>|"]
2024:02:26:02:44:12; 18429.40988469124; 3040852.927481505; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","-_","t","i","r","u","a","f","s","e€","n","d","l","+*~","#'","o","c","h","x","p","k","ö","y","v","<>|"]
2024:02:26:02:45:44; 18520.75364303589; 3040819.362195691; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","-_","t","i","r","u","a","f","s","e€","n","d","l","+*~","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:02:47:14; 18610.54855823517; 3040819.362195691; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","-_","t","i","r","u","a","f","s","e€","n","d","l","+*~","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:02:48:41; 18698.111058473587; 3040819.362195691; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","-_","t","i","r","u","a","f","s","e€","n","d","l","+*~","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:02:50:14; 18790.564171552658; 3040686.488646078; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","#'","o","c","h","x","p","k","ö","y","v","<>|"]
2024:02:26:02:51:43; 18879.970408916473; 3040686.488646078; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","#'","o","c","h","x","p","k","ö","y","v","<>|"]
2024:02:26:02:53:14; 18970.57977747917; 3040686.488646078; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","#'","o","c","h","x","p","k","ö","y","v","<>|"]
2024:02:26:02:54:44; 19060.95392346382; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:02:56:17; 19153.657047510147; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:02:57:46; 19243.11119556427; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:02:59:14; 19330.954927682877; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:00:45; 19422.45616722107; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:02:15; 19512.474249601364; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:03:44; 19601.25792312622; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:05:13; 19690.244359731674; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:06:44; 19781.20513153076; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:08:14; 19870.56956243515; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:09:42; 19958.741452932358; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:11:09; 20046.210204839706; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:12:39; 20135.78834438324; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:14:09; 20226.335228919983; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:15:40; 20316.77273774147; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:17:11; 20407.63016152382; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:18:40; 20497.458296060562; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:20:11; 20587.645805597305; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:21:41; 20678.06768846512; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:23:11; 20768.348947525024; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:24:41; 20857.97395682335; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:26:12; 20949.458342552185; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:27:43; 21039.591366529465; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:29:16; 21132.653875350952; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:30:46; 21223.122671842575; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:32:17; 21314.372679948807; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:33:49; 21405.56018948555; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:35:19; 21495.560162305832; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:36:48; 21584.872707366943; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:38:16; 21673.359637260437; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:39:48; 21764.625234603882; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:41:26; 21862.578377246857; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:42:59; 21955.5627553463; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:44:32; 22049.34401535988; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:46:03; 22140.531559228897; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:47:35; 22232.388983488083; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:49:07; 22323.935866832733; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:50:37; 22414.185839414597; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:52:05; 22502.482723236084; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:53:37; 22594.18589448929; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:55:07; 22684.467154979706; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:56:38; 22775.24841094017; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:58:09; 22866.293341875076; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:03:59:41; 22957.762093782425; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:01:15; 23051.977091789246; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:02:46; 23143.035039901733; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:04:19; 23235.796043395996; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:05:51; 23328.262749671936; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:07:21; 23417.82328414917; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:08:52; 23508.9639005661; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:10:23; 23600.151386260986; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:11:55; 23691.87010884285; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:13:26; 23783.010706424713; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:14:56; 23872.995017051697; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:16:27; 23964.041882514954; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:17:58; 24055.118072509766; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:19:30; 24147.102436304092; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:21:02; 24238.75862979889; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:22:38; 24334.94610118866; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:24:14; 24431.367946863174; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:25:45; 24522.3991792202; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:27:18; 24614.790959119797; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:28:47; 24703.7597117424; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:30:16; 24793.228440999985; 3040652.923360264; ["w","g",",;","ä","ü","j","b",".:","m","z","q@","+*~","t","i","r","u","a","f","s","e€","n","d","l","-_","<>|","o","c","h","x","p","k","ö","y","v","#'"]
2024:02:26:04:31:47; 24883.556556224823; 3033354.2464045007; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","k","ö","y","v","#'"]
2024:02:26:04:33:17; 24974.462797880173; 3033354.2464045007; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","k","ö","y","v","#'"]
2024:02:26:04:34:47; 25064.025280475616; 3033354.2464045007; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","k","ö","y","v","#'"]
2024:02:26:04:36:18; 25154.603378534317; 3033354.2464045007; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","k","ö","y","v","#'"]
2024:02:26:04:37:48; 25244.89827656746; 3033354.2464045007; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","k","ö","y","v","#'"]
2024:02:26:04:39:18; 25335.38262486458; 3033354.2464045007; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","k","ö","y","v","#'"]
2024:02:26:04:40:46; 25423.523241758347; 3033354.2464045007; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","k","ö","y","v","#'"]
2024:02:26:04:42:15; 25512.273231744766; 3030919.662068829; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","k","#'"]
2024:02:26:04:43:44; 25600.86697292328; 3030919.662068829; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","k","#'"]
2024:02:26:04:45:15; 25691.66384267807; 3030919.662068829; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","k","#'"]
2024:02:26:04:46:46; 25783.163827896118; 3030919.662068829; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","k","#'"]
2024:02:26:04:48:16; 25873.193105220795; 3030919.662068829; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","k","#'"]
2024:02:26:04:49:46; 25962.771235704422; 3030919.662068829; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","k","#'"]
2024:02:26:04:51:15; 26051.693069934845; 3030919.662068829; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","k","#'"]
2024:02:26:04:52:45; 26141.64616727829; 3030919.662068829; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","k","#'"]
2024:02:26:04:54:15; 26232.208641529083; 3030919.662068829; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","k","#'"]
2024:02:26:04:55:46; 26322.594609975815; 3030919.662068829; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","k","#'"]
2024:02:26:04:57:15; 26412.405129909515; 3030919.662068829; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","k","#'"]
2024:02:26:04:58:45; 26501.73325395584; 3030919.662068829; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","k","#'"]
2024:02:26:05:00:14; 26591.436297416687; 3030919.662068829; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","k","#'"]
2024:02:26:05:01:45; 26681.717211961746; 3030919.662068829; ["p","g",",;","ä","ü","j","b",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","k","#'"]
2024:02:26:05:03:14; 26771.404369592667; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:04:44; 26861.341529369354; 3030006.205044278; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","#'","o","c","h","x","f","v","ö","y","b","<>|"]
2024:02:26:05:06:14; 26951.169461011887; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:07:43; 27040.37048482895; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:09:14; 27130.776584386826; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:10:45; 27221.83896780014; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:12:15; 27311.885772943497; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:13:44; 27400.83882546425; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:15:15; 27491.807508707047; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:16:45; 27581.948098421097; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:18:15; 27672.242925167084; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:19:46; 27763.180425405502; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:21:16; 27853.196006774902; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:22:47; 27944.3209939003; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:24:18; 28034.727216482162; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:25:49; 28125.727182388306; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:27:18; 28215.429331064224; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:28:49; 28305.9918050766; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:30:21; 28397.71052980423; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:31:53; 28489.960498809814; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:33:23; 28580.288596630096; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:34:54; 28671.351079702377; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:36:25; 28762.241695404053; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
2024:02:26:05:37:56; 28853.036597013474; 3029972.639758464; ["p","g",",;","ä","ü","j","k",".:","w","z","q@","+*~","t","i","r","u","a","m","s","e€","n","d","l","-_","<>|","o","c","h","x","f","v","ö","y","b","#'"]
