2023:11:05:17:07:32; 3379.502310037613; 1341616.4158860324; ["z","o","a","l","ü","q@","v","y","h","c","j",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|",",;","x","ä","ö","#'","k","p","f","-_","b","+*~"]
2023:11:05:17:08:02; 3409.5491869449615; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:08:32; 3439.6741483211517; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:09:02; 3469.4085626602173; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:09:32; 3499.4710607528687; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:10:01; 3528.408559322357; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:10:30; 3557.703430891037; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:11:01; 3588.8128407001495; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:11:31; 3618.859715461731; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:12:01; 3648.4847157001495; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:12:31; 3678.3440928459167; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:13:01; 3708.6253411769867; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:13:31; 3738.2503061294556; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:14:01; 3768.1878039836884; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:14:32; 3799.45342874527; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:15:02; 3830.0472202301025; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:15:32; 3860.0003032684326; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:16:02; 3889.906594991684; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:16:33; 3920.1722164154053; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:17:02; 3950.0003414154053; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:17:32; 3979.375304698944; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:18:02; 4009.5628423690796; 1318820.5467315125; ["z","o","a","l","ü","q@","p","c","h","y","j",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:18:32; 4039.8753418922424; 1317609.1852223137; ["z","o","a","l","ü","q@","p","c","h","j","y","<>|","n","e€","r","u","m","g","d","i","s","t","w",".:","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:19:03; 4070.172180891037; 1317608.9987603575; ["z","o","a","l","ü","q@","p","c","h","j","y",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:19:32; 4099.297179937363; 1317608.9987603575; ["z","o","a","l","ü","q@","p","c","h","j","y",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:20:01; 4128.937843322754; 1317608.9987603575; ["z","o","a","l","ü","q@","p","c","h","j","y",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:20:31; 4158.982755422592; 1317608.9987603575; ["z","o","a","l","ü","q@","p","c","h","j","y",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:21:02; 4189.639003992081; 1317608.9987603575; ["z","o","a","l","ü","q@","p","c","h","j","y",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:21:31; 4218.935880184174; 1317608.9987603575; ["z","o","a","l","ü","q@","p","c","h","j","y",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:22:02; 4249.482754468918; 1317608.9987603575; ["z","o","a","l","ü","q@","p","c","h","j","y",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:22:33; 4280.263967752457; 1317608.9987603575; ["z","o","a","l","ü","q@","p","c","h","j","y",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
2023:11:05:17:23:03; 4310.404631853104; 1317608.9987603575; ["z","o","a","l","ü","q@","p","c","h","j","y",",;","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",".:"]
2023:11:05:17:23:32; 4339.529629707336; 1317608.9987603575; ["z","o","a","l","ü","q@","p","c","h","j","y",".:","n","e€","r","u","m","g","d","i","s","t","w","<>|","+*~","x","ä","ö","#'","k","v","f","-_","b",",;"]
